login_name,login_type,login_create_date,last_active_date,server_roles,database,mapped_user_name,user_type,default_schema,db_roles,explicit_read,explicit_write,explicit_exec,explicit_admin,access_level,grant_counts,deny_counts
user_159,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-14 00:00:00,,appdb (sql01),user_159,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_160,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-21 00:00:00,,appdb (sql01),user_160,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_161,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-09 00:00:00,,appdb (sql01),user_161,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_162,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_162,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_163,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-14 00:00:00,,appdb (sql01),user_163,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_164,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-26 00:00:00,,appdb (sql01),user_164,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_165,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-31 00:00:00,,appdb (sql01),user_165,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_166,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-07 00:00:00,,appdb (sql01),user_166,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_167,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-24 00:00:00,,appdb (sql01),user_167,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_168,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-15 00:00:00,,appdb (sql01),user_168,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_169,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-11 00:00:00,,appdb (sql01),user_169,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_170,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-20 00:00:00,,appdb (sql01),user_170,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_171,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-10 00:00:00,,appdb (sql01),user_171,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_172,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-12 00:00:00,,appdb (sql01),user_172,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_173,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-04 00:00:00,,appdb (sql01),user_173,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_174,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-02 00:00:00,,appdb (sql01),user_174,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_175,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-06 00:00:00,,appdb (sql01),user_175,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_176,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-06 00:00:00,,appdb (sql01),user_176,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_177,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_177,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_178,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-10 00:00:00,,appdb (sql01),user_178,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_179,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-03 00:00:00,,appdb (sql01),user_179,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_180,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-22 00:00:00,,appdb (sql01),user_180,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_181,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-04 00:00:00,,appdb (sql01),user_181,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_182,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-04 00:00:00,,appdb (sql01),user_182,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_183,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-30 00:00:00,,appdb (sql01),user_183,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_184,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-07 00:00:00,,appdb (sql01),user_184,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_185,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-20 00:00:00,,appdb (sql01),user_185,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_186,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-11 00:00:00,,appdb (sql01),user_186,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_187,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-25 00:00:00,,appdb (sql01),user_187,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_188,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-19 00:00:00,,appdb (sql01),user_188,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_189,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-27 00:00:00,,appdb (sql01),user_189,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_190,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-10 00:00:00,,appdb (sql01),user_190,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_191,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-04 00:00:00,,appdb (sql01),user_191,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_192,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-11 00:00:00,,appdb (sql01),user_192,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_193,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-14 00:00:00,,appdb (sql01),user_193,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_194,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-24 00:00:00,,appdb (sql01),user_194,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_195,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-30 00:00:00,,appdb (sql01),user_195,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_196,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-27 00:00:00,,appdb (sql01),user_196,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_197,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-25 00:00:00,,appdb (sql01),user_197,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_198,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-14 00:00:00,,appdb (sql01),user_198,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_199,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-26 00:00:00,,appdb (sql01),user_199,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_200,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-15 00:00:00,,appdb (sql01),user_200,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_201,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-08 00:00:00,,appdb (sql01),user_201,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_202,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-16 00:00:00,,appdb (sql01),user_202,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_203,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_203,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_204,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-08 00:00:00,,appdb (sql01),user_204,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_205,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-20 00:00:00,,appdb (sql01),user_205,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_206,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-21 00:00:00,,appdb (sql01),user_206,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_207,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-08 00:00:00,,appdb (sql01),user_207,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_208,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-08 00:00:00,,appdb (sql01),user_208,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_209,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-18 00:00:00,,appdb (sql01),user_209,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_210,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-28 00:00:00,,appdb (sql01),user_210,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_211,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-26 00:00:00,,appdb (sql01),user_211,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_212,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-18 00:00:00,,appdb (sql01),user_212,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_213,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-30 00:00:00,,appdb (sql01),user_213,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_214,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-01 00:00:00,,appdb (sql01),user_214,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_215,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-10 00:00:00,,appdb (sql01),user_215,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_216,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-16 00:00:00,,appdb (sql01),user_216,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_217,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-23 00:00:00,,appdb (sql01),user_217,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_218,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-24 00:00:00,,appdb (sql01),user_218,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_219,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-19 00:00:00,,appdb (sql01),user_219,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_220,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-07 00:00:00,,appdb (sql01),user_220,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_221,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_221,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_222,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-28 00:00:00,,appdb (sql01),user_222,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_223,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-17 00:00:00,,appdb (sql01),user_223,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_224,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-15 00:00:00,,appdb (sql01),user_224,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_225,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-15 00:00:00,,appdb (sql01),user_225,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_226,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-14 00:00:00,,appdb (sql01),user_226,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_227,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-05 00:00:00,,appdb (sql01),user_227,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_228,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-12 00:00:00,,appdb (sql01),user_228,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_229,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-28 00:00:00,,appdb (sql01),user_229,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_230,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-17 00:00:00,,appdb (sql01),user_230,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_231,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-20 00:00:00,,appdb (sql01),user_231,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_232,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-31 00:00:00,,appdb (sql01),user_232,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_233,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-31 00:00:00,,appdb (sql01),user_233,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_234,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-17 00:00:00,,appdb (sql01),user_234,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_235,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-26 00:00:00,,appdb (sql01),user_235,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_236,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-22 00:00:00,,appdb (sql01),user_236,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_237,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-08 00:00:00,,appdb (sql01),user_237,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_238,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-20 00:00:00,,appdb (sql01),user_238,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_239,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-28 00:00:00,,appdb (sql01),user_239,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_240,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-24 00:00:00,,appdb (sql01),user_240,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_241,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-12 00:00:00,,appdb (sql01),user_241,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_242,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-09 00:00:00,,appdb (sql01),user_242,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_243,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-17 00:00:00,,appdb (sql01),user_243,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_244,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-12 00:00:00,,appdb (sql01),user_244,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_245,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-27 00:00:00,,appdb (sql01),user_245,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_246,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-21 00:00:00,,appdb (sql01),user_246,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_247,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-07 00:00:00,,appdb (sql01),user_247,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_248,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-07 00:00:00,,appdb (sql01),user_248,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_249,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-06 00:00:00,,appdb (sql01),user_249,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_250,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-14 00:00:00,,appdb (sql01),user_250,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_251,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-03 00:00:00,,appdb (sql01),user_251,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_252,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-17 00:00:00,,appdb (sql01),user_252,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_253,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-06 00:00:00,,appdb (sql01),user_253,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_254,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-28 00:00:00,,appdb (sql01),user_254,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_255,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-14 00:00:00,,appdb (sql01),user_255,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_256,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-26 00:00:00,,appdb (sql01),user_256,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_257,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-24 00:00:00,,appdb (sql01),user_257,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_258,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-09 00:00:00,,appdb (sql01),user_258,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_259,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-27 00:00:00,,appdb (sql01),user_259,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_260,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-09 00:00:00,,appdb (sql01),user_260,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_261,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-08 00:00:00,,appdb (sql01),user_261,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_262,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-23 00:00:00,,appdb (sql01),user_262,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_263,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-07 00:00:00,,appdb (sql01),user_263,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_264,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-13 00:00:00,,appdb (sql01),user_264,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_265,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-23 00:00:00,,appdb (sql01),user_265,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_266,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-25 00:00:00,,appdb (sql01),user_266,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_267,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-18 00:00:00,,appdb (sql01),user_267,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_268,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-28 00:00:00,,appdb (sql01),user_268,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_269,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-15 00:00:00,,appdb (sql01),user_269,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_270,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-05 00:00:00,,appdb (sql01),user_270,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_271,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-02 00:00:00,,appdb (sql01),user_271,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_272,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-15 00:00:00,,appdb (sql01),user_272,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_273,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-23 00:00:00,,appdb (sql01),user_273,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_274,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-17 00:00:00,,appdb (sql01),user_274,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_275,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-12 00:00:00,,appdb (sql01),user_275,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_276,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-15 00:00:00,,appdb (sql01),user_276,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_277,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-01 00:00:00,,appdb (sql01),user_277,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_278,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-07 00:00:00,,appdb (sql01),user_278,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_279,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-14 00:00:00,,appdb (sql01),user_279,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_280,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-21 00:00:00,,appdb (sql01),user_280,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_281,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-06 00:00:00,,appdb (sql01),user_281,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_282,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-24 00:00:00,,appdb (sql01),user_282,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_283,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-22 00:00:00,,appdb (sql01),user_283,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_284,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-25 00:00:00,,appdb (sql01),user_284,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_285,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-24 00:00:00,,appdb (sql01),user_285,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_286,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-17 00:00:00,,appdb (sql01),user_286,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_287,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-04 00:00:00,,appdb (sql01),user_287,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_288,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-24 00:00:00,,appdb (sql01),user_288,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_289,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-23 00:00:00,,appdb (sql01),user_289,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_290,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-17 00:00:00,,appdb (sql01),user_290,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_291,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-24 00:00:00,,appdb (sql01),user_291,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_292,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-01 00:00:00,,appdb (sql01),user_292,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_293,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-27 00:00:00,,appdb (sql01),user_293,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_294,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-02 00:00:00,,appdb (sql01),user_294,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_295,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-04 00:00:00,,appdb (sql01),user_295,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_296,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-05 00:00:00,,appdb (sql01),user_296,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_297,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_297,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_298,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_298,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_299,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_299,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_300,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-27 00:00:00,,appdb (sql01),user_300,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_301,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-19 00:00:00,,appdb (sql01),user_301,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_302,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-19 00:00:00,,appdb (sql01),user_302,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_303,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-19 00:00:00,,appdb (sql01),user_303,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_304,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-09 00:00:00,,appdb (sql01),user_304,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_305,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-24 00:00:00,,appdb (sql01),user_305,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_306,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-03 00:00:00,,appdb (sql01),user_306,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_307,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-20 00:00:00,,appdb (sql01),user_307,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_308,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-07 00:00:00,,appdb (sql01),user_308,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_309,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-21 00:00:00,,appdb (sql01),user_309,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_310,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-06 00:00:00,,appdb (sql01),user_310,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_311,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-16 00:00:00,,appdb (sql01),user_311,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_312,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-16 00:00:00,,appdb (sql01),user_312,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_313,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-13 00:00:00,,appdb (sql01),user_313,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_314,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-25 00:00:00,,appdb (sql01),user_314,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_315,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-20 00:00:00,,appdb (sql01),user_315,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_316,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-14 00:00:00,,appdb (sql01),user_316,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_317,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-08 00:00:00,,appdb (sql01),user_317,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_318,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-22 00:00:00,,appdb (sql01),user_318,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_319,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-28 00:00:00,,appdb (sql01),user_319,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
